segment_id,segment,log_flights,distance_mi,carriers,on_time_pct,avg_arr_delay_min,p90_arr_delay_min,cancellation_rate_pct,members
0,"Trunk route - multi-carrier, unreliable",3.431777428721512,783.6330532212885,4.056022408963585,76.46746031746031,9.364593837535013,51.52306255835667,1.9400541549953312,1071
1,"Thin route - long delay tail, high average delay",2.8943469807818802,722.6094808126411,1.9683972911963883,71.00018058690745,17.476264108352144,72.81343115124153,3.0110417607223474,886
2,"Thin route - reliable, short delay tail",2.924782529116969,611.6011937059143,1.6521975040694519,82.67777536625069,2.9429788388497014,33.182094411285945,1.317590884427564,1843
3,"Thin route - long-haul, rarely cancels",2.909886523677103,2026.96499238965,1.9467275494672756,79.97115677321158,3.470152207001522,34.90228310502283,0.9419817351598173,657
