flight_id,date_key,carrier_code,origin_airport,route,delay_prob,delay_pred,delay_p50,delay_p90,cancel_prob,arr_del15,cancelled
11149026759106208246,20260603,OO,PHX,PHX-MFR,0.14141414,0,-8.583053,44.010128,0.008177311,0,0
16573512658182827934,20260603,MQ,COU,COU-CLT,0.09590444,0,-12.951486,38.87801,0.004988416,0,0
1822775499378414092,20260603,UA,DEN,DEN-PSP,0.14316992,0,-7.365494,23.113947,0.002215729,0,0
3748991382238092054,20260603,AA,RSW,RSW-DCA,0.31195533,1,-5.2157245,71.54008,0.00602113,0,0
11906149658896121079,20260603,YX,RIC,RIC-EWR,0.29376957,1,-7.150408,70.08727,0.011199834,1,0
16129779980733061655,20260603,YX,ACK,ACK-LGA,0.23116963,1,-9.110893,58.043007,0.011735833,1,0
9351153994711660260,20260603,G4,ATW,ATW-SFB,0.2226762,1,-3.3317692,78.34565,0.003907903,0,0
16299439355820124593,20260603,MQ,ABI,ABI-DFW,0.16029368,0,-8.807862,14.684468,0.005904796,0,0
708873887185350366,20260603,AS,SFO,SFO-JFK,0.089354955,0,-14.517799,12.027304,0.0075704353,0,0
7186166358197475732,20260603,DL,SLC,SLC-IAD,0.11854199,0,-11.236896,21.419346,0.004252187,0,0
17226783393467785393,20260603,YX,JFK,JFK-DCA,0.29376957,1,-2.8601117,68.87113,0.020478485,0,0
13226638705707647423,20260603,AA,SNA,SNA-DFW,0.1157727,0,-9.369938,37.507507,0.007136476,0,0
4036150674620213749,20260603,WN,ROC,ROC-BWI,0.04648526,0,-10.261095,22.23201,0.005645603,0,0
15396012029753685626,20260603,B6,FLL,FLL-MCO,0.16029368,0,-10.782764,40.75402,0.0052177357,0,0
92291050996492986,20260603,B6,SYR,SYR-MCO,0.2730834,1,-4.6836596,95.29113,0.0053113466,0,0
2991172827301001534,20260603,WN,SLC,SLC-PHX,0.16029368,0,-6.0258727,26.364298,0.002479857,0,0
8730367883218429967,20260603,AS,ANC,ANC-SEA,0.14316992,0,-10.209425,28.232155,0.003923648,0,0
6151917774989826897,20260603,YX,LGA,LGA-SAV,0.2730834,1,-8.876229,52.974045,0.011662129,0,0
15694158271342253186,20260603,DL,LAX,LAX-HNL,0.2226762,1,-4.5055127,39.342834,0.0019239774,0,0
3863026595665721306,20260603,UA,SEA,SEA-IAD,0.1157727,0,-10.315598,19.479877,0.004218314,0,0
7380725243059551953,20260603,G4,OKC,OKC-SFB,0.26141426,1,1.5683749,88.63725,0.0038596569,1,0
12223603690275938122,20260603,AA,SAT,SAT-CLT,0.18825832,0,-10.981501,46.87502,0.006760567,0,0
13819464096130562306,20260603,DL,ATL,ATL-GSP,0.14197148,0,-6.405372,25.346664,0.006196313,0,0
551763574286433245,20260603,DL,ATL,ATL-JAX,0.11854199,0,-5.8288054,26.837988,0.0041943355,0,0
16274739119796213619,20260603,UA,SNA,SNA-IAH,0.14316992,0,-8.755749,29.57999,0.0032352237,0,0
13836454492103773592,20260603,UA,SLC,SLC-SFO,0.24328545,1,-4.6355,50.067215,0.0030753321,1,0
10048213334176483498,20260603,AA,MSY,MSY-CLT,0.1157727,0,-12.763936,17.00381,0.0051227175,0,0
7413723029599300448,20260603,WN,PHL,PHL-MDW,0.31195533,1,-0.90653175,55.92745,0.005072718,0,0
17950970046556448437,20260603,AA,ONT,ONT-DFW,0.11854199,0,-8.900155,37.98675,0.007762132,0,0
5348946454143052617,20260603,UA,MCO,MCO-DEN,0.22709952,1,-2.8892763,58.95115,0.0038507048,0,0
735780841478756100,20260603,UA,MSY,MSY-EWR,0.22709952,1,-9.42187,50.95296,0.006334733,0,0
7761987467091616512,20260603,WN,BWI,BWI-ATL,0.18825832,0,-5.1009493,17.114042,0.0040849443,0,0
17695117922355255939,20260603,OO,IAH,IAH-LIT,0.18339327,0,-6.896013,37.019936,0.004483321,1,0
5024297509914963987,20260603,WN,SFO,SFO-LAX,0.19670747,0,-1.2057556,42.80291,0.0032356335,1,0
4245403125735174959,20260603,F9,BWI,BWI-TPA,0.14678898,0,-11.243506,37.651947,0.0050126463,0,0
6282621042997268203,20260603,AA,CLT,CLT-ILM,0.24328545,1,-8.241026,33.56891,0.006477189,1,0
16650635033828553683,20260603,AA,DFW,DFW-IND,0.23116963,1,-6.2015204,47.64117,0.006484621,1,0
4033522399311496713,20260603,OO,ATL,ATL-XNA,0.16029368,0,-6.3298106,47.534744,0.0049720565,0,0
3764731808473166796,20260603,DL,DTW,DTW-MCO,0.21033211,1,-3.0886035,66.16823,0.004634317,0,0
3562644368822378412,20260603,WN,SFO,SFO-DEN,0.331201,1,4.4243665,57.47578,0.0028614732,1,0
3259898300327269141,20260603,YX,IND,IND-JFK,0.06308771,0,-14.766308,16.479408,0.006794035,0,0
5739523223370668213,20260603,WN,MSY,MSY-MDW,0.16029368,0,-4.730212,16.579062,0.0041946317,0,0
13681042054614784842,20260603,MQ,BNA,BNA-ORD,0.13411938,0,-8.817847,35.40374,0.004963,0,0
3869024014589961926,20260603,AA,CLT,CLT-BGR,0.16029368,0,-9.45394,35.046375,0.0041087233,0,0
12865288776187973671,20260603,AA,ATL,ATL-DFW,0.07552722,0,-11.921045,17.658394,0.0075812237,0,0
11729568086231563351,20260603,UA,ORD,ORD-ROC,0.17293233,0,-2.8619192,32.379852,0.0036413416,0,0
17796033013694589435,20260603,OO,PDX,PDX-SBA,0.14316992,0,-4.13831,22.181246,0.0031492673,0,0
11035035404308575710,20260603,WN,SNA,SNA-LAS,0.1868743,0,-7.630825,29.799696,0.0035311459,0,0
7254827313523267063,20260603,WN,DEN,DEN-BNA,0.31195533,1,1.9321756,46.84502,0.0034777164,1,0
7399993862632094557,20260603,UA,ORD,ORD-PNS,0.16029368,0,-8.526157,34.349537,0.0034564734,0,0
12766231825319189370,20260603,MQ,GRB,GRB-ORD,0.21033211,1,-7.811349,48.653202,0.006310961,0,0
3106252967555579796,20260603,AS,ANC,ANC-SEA,0.16029368,0,-10.81365,15.94531,0.0056212987,0,0
7214327247232813148,20260603,WN,BWI,BWI-RDU,0.0980876,0,-5.4784703,17.188965,0.0042790836,0,0
6151209121716217424,20260603,WN,RNO,RNO-PHX,0.04648526,0,-10.090571,10.838001,0.0026951833,0,0
3608149165421660299,20260603,WN,MDW,MDW-DAL,0.054302808,0,-12.128875,9.071965,0.00610329,0,0
719968047505317970,20260603,OO,DTW,DTW-CMH,0.11854199,0,-9.376405,27.781519,0.004373353,0,0
3138496473980739469,20260603,YX,EWR,EWR-GRR,0.14673913,0,-11.48056,21.075912,0.009488343,0,0
13631601982947569862,20260603,UA,IAD,IAD-ORF,0.10879669,0,-8.384389,22.026932,0.00383714,0,0
4274272918755117279,20260603,YX,ORD,ORD-CVG,0.24328545,1,-4.659182,28.51508,0.0075845537,0,0
8741784157216367848,20260603,AA,SYR,SYR-DFW,0.18825832,0,-8.553777,35.639725,0.005896449,0,0
17142713968895613859,20260603,WN,DEN,DEN-SEA,0.23116963,1,-0.8028153,28.670576,0.00270009,0,0
17320043247394617034,20260603,B6,DCA,DCA-PBI,0.18825832,0,-9.240268,31.185757,0.0061561847,0,0
12259768945879701454,20260603,WN,ECP,ECP-BNA,0.04648526,0,-7.359068,6.5572505,0.0035749585,0,0
5669364600591161210,20260603,YX,DCA,DCA-JFK,0.331201,1,-0.26915088,60.36206,0.011839844,0,0
16513459407619059194,20260603,OH,BNA,BNA-CLT,0.14197148,0,-13.48951,28.301636,0.0059309755,0,0
5087721694356342117,20260603,AA,MCO,MCO-PHL,0.31195533,1,-2.2466557,57.36413,0.0067459075,0,0
16403180504751695980,20260603,F9,LAS,LAS-RNO,0.16029368,0,-11.292958,40.530914,0.0028903978,0,0
9536852137054532538,20260603,WN,MDW,MDW-PVD,0.070776254,0,-9.116282,22.261972,0.005726247,0,0
4354185519337733635,20260603,OH,PHL,PHL-BDL,0.2730834,1,-4.6699886,48.229347,0.015812702,0,0
7029979130946278105,20260603,OO,ATW,ATW-ORD,0.34565148,1,-0.074572586,85.32519,0.010553691,0,0
6500801487209330129,20260603,OO,LAX,LAX-MSO,0.16029368,0,-11.333594,23.317005,0.0019995698,1,0
17056238426788424432,20260603,DL,LGA,LGA-MSP,0.19608329,0,-9.398022,62.25946,0.008389846,0,0
13344574685972189624,20260603,DL,ATL,ATL-LEX,0.16029368,0,-8.101443,33.02753,0.0050416524,0,0
6840810507137149891,20260603,WN,DCA,DCA-BNA,0.11854199,0,-6.6157055,14.462025,0.0045422367,0,0
13393913148247367902,20260603,DL,SEA,SEA-ANC,0.1157727,0,-10.830948,15.62123,0.0041253753,0,0
9981651442260054192,20260603,AA,PHX,PHX-DFW,0.27479208,1,-3.1261952,49.378593,0.0066879983,0,0
2813573359850146270,20260603,WN,ATL,ATL-STL,0.04648526,0,-10.795798,7.9514203,0.0034703836,0,0
5953677867983378395,20260603,WN,MSY,MSY-FLL,0.14316992,0,-5.7441683,23.275393,0.0037234705,0,0
10499967001742505309,20260603,UA,RDM,RDM-SFO,0.11854199,0,-6.893237,24.04326,0.0050921775,0,0
18417979515728223760,20260603,DL,EWR,EWR-MSP,0.070776254,0,-13.458198,12.473224,0.008743408,0,0
6024357158000049538,20260603,WN,STL,STL-PIT,0.070776254,0,-7.6229973,15.213692,0.0029223007,0,0
4411870316124628352,20260603,WN,TUS,TUS-DEN,0.06308771,0,-6.7483363,14.484201,0.003198508,0,0
6307504736164127539,20260603,WN,DCA,DCA-MCO,0.04733728,0,-10.020677,13.694869,0.0042002853,0,0
11958383291320942928,20260603,AA,PHX,PHX-PHL,0.089354955,0,-12.16726,19.691658,0.004779064,1,0
10616853120799198780,20260603,WN,HOU,HOU-SLC,0.06797116,0,-5.7097507,9.849445,0.0028601708,0,0
15774504334819399000,20260603,OH,DCA,DCA-MYR,0.2730834,1,-3.5830793,67.43322,0.009881215,0,0
9208971069802648842,20260603,MQ,MRY,MRY-PHX,0.16029368,0,-7.774399,36.04087,0.0019966064,1,0
12660038581825693935,20260603,MQ,PIA,PIA-ORD,0.14316992,0,-12.25983,56.281563,0.005617517,0,0
588506564700039973,20260603,WN,DCA,DCA-MDW,0.2730834,1,-2.8670156,36.174366,0.006383112,0,0
17706027351097362897,20260603,DL,ATL,ATL-PNS,0.10879669,0,-3.7777033,31.82228,0.0052374825,1,0
3342856166652477501,20260603,AA,CLT,CLT-STL,0.16029368,0,-7.610508,31.163738,0.0048260777,0,0
4652433645038573871,20260603,UA,IAD,IAD-BOS,0.16029368,0,-9.9218025,45.43987,0.0037511683,0,0
4354231821191961820,20260603,UA,MSP,MSP-ORD,0.29376957,1,-2.8188007,50.340767,0.0048440597,0,0
12197187820780138992,20260603,WN,MHT,MHT-MDW,0.04648526,0,-10.680885,6.0127726,0.0038142193,0,0
13715328126498771465,20260603,YX,DTW,DTW-LEX,0.16029368,0,-13.228893,38.53635,0.0041681654,0,0
6387267090259076957,20260603,OO,SAN,SAN-LAX,0.13411938,0,-11.695661,35.043434,0.0038836137,1,0
6575888680441961668,20260603,AA,CLT,CLT-DFW,0.17293233,0,-7.5998755,34.357967,0.00699174,0,0
62155756565567724,20260603,WN,DAL,DAL-BWI,0.054302808,0,-6.6497855,8.625258,0.005076149,1,0
12965515558762992216,20260603,WN,BWI,BWI-BUF,0.19670747,0,-1.7749928,32.166885,0.005588664,0,0
4835534208072340662,20260603,WN,ABQ,ABQ-DAL,0.17293233,0,-8.937635,28.391348,0.006000216,0,0
2080264916415452737,20260603,AS,SAN,SAN-SEA,0.18339327,0,-8.396281,31.33164,0.0052186674,0,0
12327007143889038509,20260603,AA,DFW,DFW-LGA,0.34537968,1,3.5173583,89.02985,0.013222292,1,0
2303644224561955245,20260603,DL,SYR,SYR-ATL,0.18339327,0,-11.881824,33.503304,0.0071283053,0,0
10901922397203849334,20260603,B6,PVD,PVD-MCO,0.1157727,0,-9.9044895,17.586203,0.004192146,0,0
728134944995666081,20260603,DL,ATL,ATL-LIT,0.16029368,0,-7.4146247,22.006933,0.004306851,0,0
13869156755948271705,20260603,OH,MYR,MYR-DCA,0.2730834,1,-9.399213,40.23887,0.008024933,0,0
9217971835671406752,20260603,G4,AZA,AZA-FNT,0.16029368,0,-7.306754,45.94123,0.0015547734,0,0
6696208364995293978,20260603,B6,JFK,JFK-SFO,0.2683438,1,-6.6421547,69.50482,0.008457468,0,0
11292053058184730645,20260603,WN,PHX,PHX-DAL,0.27479208,1,1.0401434,44.56186,0.004254196,1,0
16087836858900217546,20260603,UA,PHX,PHX-ORD,0.1868743,0,-7.3930645,40.009182,0.003973159,0,0
10034684160638814008,20260603,AA,DFW,DFW-PHL,0.18319455,0,-10.351391,27.054005,0.008243126,0,0
18036159464790336946,20260603,WN,BNA,BNA-MCI,0.054302808,0,-7.8022056,11.227462,0.0030185815,0,0
9683693278287393964,20260603,DL,ATL,ATL-SMF,0.16029368,0,-4.520649,26.889654,0.003560571,0,0
9735684769952010487,20260603,G4,PGD,PGD-IND,0.22216624,1,-7.6380005,40.41183,0.0037049043,0,0
980521218438079043,20260603,DL,ATL,ATL-HPN,0.1868743,0,-4.7948008,40.006294,0.005820069,0,0
2261633084042158615,20260603,OO,IAD,IAD-JST,0.16029368,0,-7.2773557,68.75386,0.0056059076,1,0
18111679280199852957,20260603,WN,HOU,HOU-BWI,0.04733728,0,-8.295805,9.075637,0.004111324,0,0
1381285275925147878,20260603,DL,IAH,IAH-MSP,0.21033211,1,-6.78416,41.3068,0.0050012735,0,0
14004559885127128283,20260603,AA,DFW,DFW-LAX,0.29376957,1,-0.22294445,55.43687,0.0061763674,0,0
4507494141775465088,20260603,B6,BOS,BOS-SAN,0.14316992,0,-10.560345,29.337856,0.0051618163,0,0
13901411436262467559,20260603,AA,ORD,ORD-SAT,0.3370125,1,-3.8821235,68.815956,0.004885173,1,0
5298809824263336649,20260603,MQ,DFW,DFW-CMI,0.11854199,0,-5.962949,26.32482,0.0056980955,0,0
15066273947434711247,20260603,AS,LIH,LIH-HNL,0.10879669,0,-5.223967,14.228751,0.0046962826,0,0
10635016173355862034,20260603,DL,RDU,RDU-TPA,0.16029368,0,-11.565831,32.4307,0.005099186,0,0
6012061369750560116,20260603,AA,PHX,PHX-PHL,0.10879669,0,-11.988504,20.933105,0.0058608768,0,0
9295730403972081339,20260603,OO,SMF,SMF-SAN,0.29376957,1,-5.4042525,48.001705,0.004399575,0,0
31215009964719324,20260603,AA,IND,IND-CLT,0.070776254,0,-15.328869,17.709045,0.005606266,0,0
9491229856087797395,20260603,AS,PDX,PDX-BUR,0.17293233,0,-3.7836478,31.386576,0.0051290025,0,0
4871802658320239220,20260603,UA,OGG,OGG-LAX,0.11854199,0,-5.3804135,26.590343,0.003027269,0,0
5786111376304387568,20260603,UA,IAH,IAH-SAN,0.11854199,0,-9.568858,19.1374,0.0023052213,0,0
12063326592459930359,20260603,WN,SNA,SNA-SMF,0.14316992,0,-7.648669,25.03977,0.0029748192,0,0
15607658129136720575,20260603,AS,SEA,SEA-SAT,0.18319455,0,-6.2188935,27.391516,0.0039757323,1,0
7809347359061275419,20260603,DL,ILM,ILM-ATL,0.16029368,0,-11.229276,52.1691,0.00550281,0,0
17290189521137073862,20260603,YX,PIT,PIT-LGA,0.1157727,0,-12.064511,32.885193,0.009084211,0,0
5372800834465541127,20260603,DL,ATL,ATL-SJC,0.14141414,0,-8.775963,19.684196,0.0018620725,0,0
14959343278680600614,20260603,WN,PHX,PHX-MSY,0.21502209,1,-1.5486566,22.534008,0.0021616372,1,0
8887278997349676185,20260603,DL,MSP,MSP-SJC,0.16029368,0,-6.4468656,33.804367,0.0015306759,0,0
401761599534618946,20260603,AA,CLT,CLT-LAS,0.10879669,0,-10.461701,16.025452,0.0029802376,0,0
17765137503138603169,20260603,DL,RDU,RDU-BOS,0.27911416,1,-0.20622599,73.93517,0.0068486,0,0
14538722855718287703,20260603,OO,DEN,DEN-CPR,0.19608329,0,-7.645857,36.714252,0.0048659504,1,0
17426597438144712875,20260603,UA,LAX,LAX-LAS,0.07552722,0,-11.199962,13.4210825,0.0023660043,0,0
6305539898235370519,20260603,WN,BNA,BNA-RSW,0.22709952,1,-1.1011896,36.181194,0.002941337,0,0
6084419874112018764,20260603,UA,BOS,BOS-EWR,0.06308771,0,-14.145403,10.164314,0.007459694,0,0
100322349115517157,20260603,AA,LAS,LAS-ORD,0.16029368,0,-6.688725,45.52921,0.005103899,0,0
10032376791999365771,20260603,B6,FLL,FLL-BOS,0.14678898,0,-7.9244165,34.517113,0.0063390913,0,0
15206035181557958329,20260603,WN,TPA,TPA-ATL,0.07552722,0,-7.9480596,19.706871,0.0037270812,0,0
12314563537953413399,20260603,DL,ATL,ATL-LAX,0.14316992,0,-6.711662,17.924465,0.0032058905,0,0
11122051640585497628,20260603,DL,MYR,MYR-ATL,0.07552722,0,-17.074036,11.017817,0.00432632,0,0
13902457947896324633,20260603,OO,SAN,SAN-SJC,0.09590444,0,-12.7717495,15.17523,0.0021799123,0,0
13008241909309897006,20260603,OH,CLT,CLT-DCA,0.2683438,1,-2.3157141,50.322094,0.008113007,0,0
5010711097934390670,20260603,OH,SDF,SDF-CLT,0.18825832,0,-12.766003,28.025911,0.010763952,0,0
6387169424260405111,20260603,DL,JFK,JFK-ATL,0.14316992,0,-10.362135,36.647697,0.005366406,0,0
5282185779638498820,20260603,MQ,DFW,DFW-ACT,0.14316992,0,-6.7468405,24.42885,0.008575022,0,0
2862416801683114647,20260603,UA,IAD,IAD-EWR,0.29376957,1,-3.427919,52.73232,0.007515401,0,0
10531781018129628220,20260603,DL,ATL,ATL-AUS,0.18339327,0,-6.2819667,42.126728,0.0050967718,0,0
4144545831758265372,20260603,DL,RNO,RNO-SLC,0.06308771,0,-11.522098,14.314483,0.003397479,0,0
3394509068633448836,20260603,WN,TUL,TUL-DAL,0.04648526,0,-14.493709,3.7785172,0.0036558104,0,0
18432926845032328289,20260603,WN,HOU,HOU-MEM,0.09590444,0,-6.2503386,17.32605,0.0030702935,0,0
424866215279057011,20260603,YX,LGA,LGA-RIC,0.22216624,1,-5.8328443,52.327744,0.016301319,0,0
1009286889845501593,20260603,YX,CHO,CHO-LGA,0.27479208,1,-6.68997,67.336914,0.018545112,0,0
6127129385652661562,20260603,DL,PDX,PDX-MSP,0.070776254,0,-11.080341,20.187006,0.0034637316,0,0
3586369649638414264,20260603,DL,SJC,SJC-ATL,0.05648267,0,-15.854107,12.774353,0.0043854755,0,0
13716998652704563405,20260603,DL,ATL,ATL-SYR,0.18518518,0,-2.5631423,45.499218,0.0048961863,0,0
9156816877968432676,20260603,DL,ATL,ATL-MKE,0.17293233,0,-3.9724295,23.975681,0.005035171,0,0
13604372830996241390,20260603,OO,SGF,SGF-DEN,0.19608329,0,-6.418551,55.178024,0.003965706,0,0
1516051742624994354,20260603,WN,BWI,BWI-SRQ,0.18319455,0,-7.3535542,34.335674,0.0033394627,0,0
1438868672016895649,20260603,AA,CLT,CLT-BDL,0.16029368,0,-9.717667,33.411293,0.004606222,0,0
16078252406745710502,20260603,DL,CLE,CLE-MSP,0.11854199,0,-11.50105,25.756832,0.0053238855,0,0
9347905282430005668,20260603,WN,BWI,BWI-RIC,0.22709952,1,-2.7992728,30.064991,0.006783352,0,0
10409894261927905924,20260603,WN,MDW,MDW-STL,0.18518518,0,-7.686606,29.683775,0.0050527914,0,0
14348016334788581359,20260603,DL,ATL,ATL-PBI,0.2730834,1,-0.24231827,50.305313,0.005482594,1,0
7058893815800729549,20260603,G4,GUF,GUF-MCI,0.16029368,0,-8.176796,26.377056,0.002473707,0,0
14022597418497269548,20260603,WN,SLC,SLC-LGB,0.089354955,0,-7.0029955,16.576864,0.0017488975,0,0
2494212782234336477,20260603,B6,JFK,JFK-TPA,0.2226762,1,-10.379476,50.002396,0.011226448,0,0
14403612086871054300,20260603,OO,IDA,IDA-SLC,0.0980876,0,-14.152619,20.642756,0.0025843205,0,0
3898156493323707427,20260603,AA,CLT,CLT-GSO,0.21033211,1,-4.0979333,26.68358,0.009021498,1,0
13757115852372002828,20260603,YX,EWR,EWR-DTW,0.11854199,0,-12.646297,28.331245,0.0074364645,0,0
15437063669823322737,20260603,YX,ROA,ROA-ORD,0.18319455,0,-6.7200885,40.14678,0.009283196,0,0
18314438636391036968,20260603,WN,HOU,HOU-DEN,0.17293233,0,-2.1440222,28.39274,0.0028803234,1,0
13444043945616801334,20260603,WN,OAK,OAK-SNA,0.054302808,0,-9.307154,8.017383,0.0022093246,0,0
10026086506439695310,20260603,DL,ATL,ATL-SLC,0.18339327,0,-4.054325,36.77214,0.0037470262,0,0
7889472262087940981,20260603,WN,MSP,MSP-DEN,0.11854199,0,-7.2781396,17.040033,0.0025947187,0,0
17507277471084748965,20260603,WN,MDW,MDW-MYR,0.2226762,1,-2.3419983,32.25708,0.0049602254,0,0
9314024929294749571,20260603,UA,SAN,SAN-DEN,0.14141414,0,-11.587958,30.20586,0.0036223622,1,0
3457435428979764387,20260603,UA,IAH,IAH-PIT,0.16029368,0,-6.446789,23.569439,0.0034603856,0,0
17318900046154029173,20260603,WN,PHX,PHX-PDX,0.23116963,1,-0.13286433,32.335735,0.0025778406,0,0
16288412636761442148,20260603,AS,KOA,KOA-SAN,0.24328545,1,-2.4538074,58.35515,0.004502053,0,0
12177706945071652269,20260603,OO,MSP,MSP-IND,0.089354955,0,-12.4489565,28.36117,0.00350513,0,0
5480256871911659385,20260603,WN,RSW,RSW-MDW,0.26141426,1,0.11839007,40.09849,0.0044759586,1,0
15639788001213164999,20260603,UA,ORD,ORD-SNA,0.21033211,1,-0.42997152,44.505386,0.0029126455,1,0
15263645818384115669,20260603,OO,ATL,ATL-XNA,0.2683438,1,-5.846321,65.32212,0.0037374736,0,0
9155135986781967697,20260603,WN,ONT,ONT-PHX,0.04648526,0,-6.533682,17.880903,0.0031794582,0,0
8010829285080856418,20260603,OO,PDX,PDX-MFR,0.14316992,0,-4.6668525,26.422525,0.0050897663,0,0
15022091704388471359,20260603,UA,BHM,BHM-DEN,0.1868743,0,-10.743065,56.41692,0.0031373752,0,0
16789440043957171584,20260603,OO,SAT,SAT-ORD,0.18825832,0,-9.923695,51.94166,0.005909861,0,0
6255906294639402563,20260603,AA,DFW,DFW-BOS,0.14316992,0,-7.7083845,34.144455,0.008205234,1,0
9014493808698649168,20260603,UA,ORD,ORD-PIT,0.23073286,1,2.684392,43.55613,0.004471299,0,0
16473539071108974524,20260603,AS,JNU,JNU-SEA,0.17293233,0,-4.6417375,46.41663,0.0026878119,0,0
5820124702858451658,20260603,DL,SLC,SLC-LAX,0.089354955,0,-11.784332,11.801567,0.002642068,0,0
6608572652905108170,20260603,AA,DFW,DFW-SLC,0.19608329,0,-2.7161922,41.020596,0.0049699815,0,0
15942158091291175770,20260603,OO,DEN,DEN-FSD,0.089354955,0,-9.5378895,26.017147,0.0035838305,0,0
12418086352402827675,20260603,WN,BWI,BWI-BOS,0.04648526,0,-12.73115,10.228851,0.0057541677,0,0
12738973440962129229,20260603,WN,AUS,AUS-SAN,0.27479208,1,-1.2792169,36.28112,0.003452229,1,0
6075301107000200515,20260603,OO,DFW,DFW-SJT,0.14678898,0,-9.246458,38.644684,0.00781477,0,0
542713435645130235,20260603,OO,ORD,ORD-CLE,0.34565148,1,6.1397142,81.454666,0.008067475,0,0
2967207247157525098,20260603,AS,ANC,ANC-AKN,0.10879669,0,-10.755808,19.62488,0.006963817,0,0
14690574972789118575,20260603,WN,DAL,DAL-MSY,0.27479208,1,-3.2208362,42.899136,0.0046144873,0,0
16703327522081866019,20260603,AA,PHL,PHL-DFW,0.24328545,1,-6.874873,41.516884,0.010878071,1,0
10812838703610038113,20260603,AA,PHL,PHL-XNA,0.2226762,1,-6.125807,60.79938,0.006254113,0,0
1815287714720012258,20260603,DL,SLC,SLC-SMF,0.0990099,0,-10.233734,17.46487,0.0035466186,0,0
16524909322653583598,20260603,WN,DEN,DEN-HOU,0.14316992,0,-5.5265937,24.989208,0.002710946,1,0
12990323544280582139,20260603,AA,BZN,BZN-ORD,0.27479208,1,-2.5000567,58.102104,0.006330002,0,0
13385467552442198088,20260603,AA,PHX,PHX-MSN,0.18825832,0,-7.9794436,39.77908,0.0060289586,1,0
6205132960246684761,20260603,OO,SUN,SUN-SLC,0.054302808,0,-16.082388,4.1755733,0.002717728,0,0
3316463300343865927,20260603,YX,ORD,ORD-GRR,0.29376957,1,0.23828113,62.029346,0.00754093,0,0
449135268587609962,20260603,AA,DFW,DFW-EGE,0.28778338,1,0.0012812696,82.66327,0.004155173,1,0
8408454597029359453,20260603,UA,IAD,IAD-ATL,0.11854199,0,-11.947126,24.995806,0.0037945807,0,0
13791568773703011644,20260603,DL,BWI,BWI-DTW,0.10879669,0,-13.605768,19.858278,0.0037264603,0,0
865921352478024184,20260603,DL,ATL,ATL-CLT,0.19608329,0,-3.5334873,30.918215,0.005137202,0,0
7172569737181030260,20260603,DL,LAX,LAX-PDX,0.11854199,0,-13.194672,27.259716,0.0026485932,0,0
914512307294872098,20260603,UA,ORD,ORD-BOS,0.11854199,0,-4.6025677,36.416702,0.004516922,0,0
337448994570409546,20260603,UA,SFO,SFO-SEA,0.22216624,1,-2.9932451,39.91897,0.0028365527,1,0
5765955483812165487,20260603,WN,PVD,PVD-TPA,0.06308771,0,-8.834669,6.412776,0.003894111,0,0
8186570664919319970,20260603,UA,TPA,TPA-SFO,0.22709952,1,-8.44057,45.417763,0.0028671643,0,0
18387560868115470560,20260603,AA,TPA,TPA-PHL,0.31195533,1,1.7443413,66.29103,0.006697415,0,0
9135656775312904232,20260603,DL,IAH,IAH-LAX,0.054302808,0,-13.511751,14.455031,0.0035342907,0,0
12497829496564599274,20260603,YX,DCA,DCA-PIT,0.16029368,0,-8.388057,23.451813,0.00693933,0,0
17664270197900739745,20260603,WN,BWI,BWI-IND,0.2226762,1,-5.1850824,23.124668,0.0040052463,0,0
18073456235398223477,20260603,DL,LAS,LAS-ATL,0.054302808,0,-11.796811,9.839205,0.003477763,0,0
11593824572936954779,20260603,DL,BNA,BNA-ATL,0.06797116,0,-13.418833,20.547424,0.003934394,0,0
6198723573373954554,20260603,OO,ORD,ORD-FWA,0.21502209,1,-2.6864014,66.3702,0.007064891,0,0
17504932597430737875,20260603,AA,MCI,MCI-PHX,0.089354955,0,-11.539864,17.569021,0.0033344945,0,0
6028644380006245057,20260603,OH,DFW,DFW-SAV,0.24328545,1,-5.337532,38.370937,0.010834364,0,0
10268474998060748126,20260603,OO,SGF,SGF-DFW,0.16029368,0,-9.674071,32.783634,0.0054859216,0,0
3969833827900296947,20260603,OO,PIH,PIH-SLC,0.09590444,0,-12.301959,26.656693,0.0036080182,0,0
11329977649534369041,20260603,AA,MIA,MIA-IND,0.29376957,1,-3.9725957,64.34232,0.00523512,0,0
14168428664582940469,20260603,YX,BWI,BWI-ORD,0.2683438,1,-0.61223644,54.272415,0.0099592,0,0
10904242779479266249,20260603,AA,PHL,PHL-PHX,0.15368421,0,-9.846173,36.131107,0.003561614,1,0
2306814133947754013,20260603,WN,BWI,BWI-MCO,0.24328545,1,-3.9600067,44.081814,0.004711224,0,0
7873792416916014461,20260603,WN,MTJ,MTJ-DEN,0.07552722,0,-6.5411363,9.980771,0.003177507,0,0
13641554986040953783,20260603,WN,BNA,BNA-MSY,0.05691057,0,-9.386949,10.508897,0.0027885905,0,0
5675641224122850707,20260603,UA,IAH,IAH-EWR,0.070776254,0,-10.911656,14.441087,0.0050921887,0,0
8607647353574696084,20260603,AA,MIA,MIA-LGA,0.31008583,1,-0.72513145,75.24801,0.0076879445,0,0
8731928100428775289,20260603,AA,MCO,MCO-DFW,0.14316992,0,-10.017333,27.056656,0.0069756773,0,0
14005424217968906397,20260603,OH,ATL,ATL-CLT,0.16029368,0,-8.08977,29.914404,0.007026965,0,0
